forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.01,174507.446971
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.025,175738.508184
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.05,177155.35327
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.1,179019.183126
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.15,180589.48983
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.2,181998.40964
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.25,183306.524647
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.3,184608.634434
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.35,185889.634617
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.4,187225.140904
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.45,188573.855465
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.5,189981.870308
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.55,191469.981326
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.6,193027.958892
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.65,194700.461724
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.7,196640.111377
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.75,198866.262247
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.8,201451.831783
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.85,204692.700705
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.9,208896.987004
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.95,215958.502369
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.975,222040.651703
2020-07-27,7 wk ahead cum death,2020-09-12,US,quantile,0.99,228445.68403
